epoch,lr-Adam,lr-Adam-1,step,train/disc_loss,train/logits_fake,train/logits_real,val/aeloss,val/rec_loss,val/total_loss,val_ema/aeloss,val_ema/rec_loss,val_ema/total_loss
0,,,50,0.0,119.66183471679688,148.02810668945312,,,,,,
0,,,51,0.0,114.84427642822266,107.56208038330078,,,,,,
0,,,52,0.0,93.7613525390625,105.19204711914062,,,,,,
0,,,53,0.0,118.42566680908203,126.3573989868164,,,,,,
0,,,54,0.0,118.00732421875,125.43828582763672,,,,,,
0,,,55,0.0,122.86853790283203,146.83453369140625,,,,,,
0,,,56,0.0,110.07816314697266,109.54268646240234,,,,,,
0,,,57,0.0,112.21459197998047,121.41181945800781,,,,,,
0,,,58,0.0,114.85818481445312,120.3804931640625,,,,,,
0,,,59,0.0,123.34933471679688,143.557373046875,,,,,,
0,,,60,0.0,121.42337799072266,124.08116149902344,,,,,,
0,,,61,0.0,115.08494567871094,123.6808090209961,,,,,,
0,,,62,0.0,112.6577377319336,138.98948669433594,,,,,,
0,,,63,0.0,119.11956787109375,110.34339141845703,,,,,,
0,,,64,0.0,117.78315734863281,99.6521224975586,,,,,,
0,,,65,0.0,108.29739379882812,110.78582763671875,,,,,,
0,,,66,0.0,103.87995147705078,140.02468872070312,,,,,,
0,,,67,0.0,94.08088684082031,127.86588287353516,,,,,,
0,,,68,0.0,112.62561798095703,127.22606658935547,,,,,,
0,,,69,0.0,109.2386474609375,88.32037353515625,,,,,,
0,,,70,0.0,116.91644287109375,125.4974594116211,,,,,,
0,,,71,0.0,119.49234008789062,140.01780700683594,,,,,,
0,,,72,0.0,104.72621154785156,137.48814392089844,,,,,,
0,,,73,0.0,101.23728942871094,100.81531524658203,,,,,,
0,,,74,0.0,125.54761505126953,138.71112060546875,,,,,,
0,,,75,0.0,118.79620361328125,132.955078125,,,,,,
0,,,76,0.0,113.3387451171875,96.65808868408203,,,,,,
0,,,77,0.0,113.37152862548828,115.54685974121094,,,,,,
0,,,78,0.0,105.89208984375,128.89590454101562,,,,,,
0,,,79,0.0,116.55686950683594,123.16423797607422,,,,,,
0,,,80,0.0,111.92340087890625,129.0869598388672,,,,,,
0,,,81,0.0,119.4984130859375,136.1716766357422,,,,,,
0,,,82,0.0,114.57937622070312,128.04345703125,,,,,,
0,,,83,0.0,120.79580688476562,131.35281372070312,,,,,,
0,,,84,0.0,108.54598236083984,126.11054992675781,,,,,,
0,,,85,0.0,105.55098724365234,130.09344482421875,,,,,,
0,,,86,0.0,112.97644805908203,107.4513931274414,,,,,,
0,,,87,0.0,106.3796157836914,145.71371459960938,,,,,,
0,,,88,0.0,104.57988739013672,90.75444030761719,,,,,,
0,,,89,0.0,128.75473022460938,108.4744644165039,,,,,,
0,,,90,0.0,103.90731048583984,108.1825942993164,,,,,,
0,,,91,0.0,127.41471862792969,116.35444641113281,,,,,,
0,,,92,0.0,93.73406982421875,133.29339599609375,,,,,,
0,,,93,0.0,117.22242736816406,137.17355346679688,,,,,,
0,,,94,0.0,121.42284393310547,140.7937469482422,,,,,,
0,,,95,0.0,111.18321228027344,137.55206298828125,,,,,,
0,,,96,0.0,121.91600036621094,139.02227783203125,,,,,,
0,,,97,0.0,110.49327087402344,136.55271911621094,,,,,,
0,,,98,0.0,104.93496704101562,143.31134033203125,,,,,,
0,,,99,0.0,120.88323974609375,117.5022201538086,,,,,,
0,,,100,0.0,118.75025177001953,147.299072265625,,,,,,
0,,,101,0.0,117.74342346191406,123.88951110839844,,,,,,
0,,,102,0.0,106.41395568847656,141.80715942382812,,,,,,
0,,,103,0.0,105.73143005371094,132.40933227539062,,,,,,
0,,,104,0.0,87.93667602539062,119.0163345336914,,,,,,
0,,,105,0.0,95.810302734375,132.3619384765625,,,,,,
0,,,106,0.0,114.19072723388672,112.27136993408203,,,,,,
0,,,107,0.0,117.16790008544922,116.29288482666016,,,,,,
0,,,108,0.0,101.55547332763672,131.85069274902344,,,,,,
0,,,109,0.0,97.31619262695312,106.3165512084961,,,,,,
0,,,110,0.0,94.91400909423828,90.94085693359375,,,,,,
0,,,111,0.0,117.29501342773438,121.19779205322266,,,,,,
0,,,112,0.0,97.94623565673828,116.51924133300781,,,,,,
0,,,113,0.0,119.27628326416016,144.24053955078125,,,,,,
0,,,114,0.0,97.22174835205078,86.78366088867188,,,,,,
0,,,115,0.0,92.85865020751953,127.82014465332031,,,,,,
0,,,116,0.0,114.1830062866211,121.98863220214844,,,,,,
0,,,117,0.0,101.62422180175781,145.28207397460938,,,,,,
0,,,118,0.0,103.79764556884766,102.78484344482422,,,,,,
0,,,119,0.0,120.80714416503906,138.95535278320312,,,,,,
0,,,120,0.0,105.88129425048828,121.32018280029297,,,,,,
0,,,121,0.0,114.37796020507812,129.79251098632812,,,,,,
0,,,122,0.0,126.1090087890625,143.63037109375,,,,,,
0,,,123,0.0,118.3978271484375,85.5455322265625,,,,,,
0,,,124,0.0,116.64585876464844,118.43885803222656,,,,,,
0,,,125,0.0,122.15230560302734,141.96775817871094,,,,,,
0,,,126,0.0,123.87345886230469,134.63674926757812,,,,,,
0,,,127,0.0,118.74272918701172,139.3759765625,,,,,,
0,,,128,0.0,131.24427795410156,105.78820037841797,,,,,,
0,,,129,0.0,104.92595672607422,134.237548828125,,,,,,
0,,,130,0.0,103.98168182373047,143.95278930664062,,,,,,
0,,,131,0.0,97.27336883544922,93.2822036743164,,,,,,
0,,,132,0.0,105.60616302490234,140.90127563476562,,,,,,
0,,,133,0.0,113.8807601928711,126.35238647460938,,,,,,
0,,,134,0.0,121.75044250488281,144.53041076660156,,,,,,
0,,,135,0.0,121.86947631835938,131.18470764160156,,,,,,
0,,,136,0.0,104.0843276977539,122.0486831665039,,,,,,
0,,,137,0.0,120.77671813964844,136.1978759765625,,,,,,
0,,,138,0.0,105.82520294189453,103.611083984375,,,,,,
0,,,139,0.0,121.17864227294922,113.14212799072266,,,,,,
0,,,140,0.0,123.97987365722656,131.98094177246094,,,,,,
0,,,141,0.0,89.44795989990234,109.20987701416016,,,,,,
0,,,142,0.0,121.24269104003906,122.91327667236328,,,,,,
0,,,143,0.0,119.11775207519531,123.2506332397461,,,,,,
0,,,144,0.0,115.00621795654297,114.17076110839844,,,,,,
0,,,145,0.0,106.09329986572266,132.191162109375,,,,,,
0,,,146,0.0,94.34680938720703,112.85659790039062,,,,,,
0,,,147,0.0,124.5992660522461,131.3875274658203,,,,,,
0,,,148,0.0,119.34580993652344,118.50559997558594,,,,,,
0,,,149,0.0,90.67271423339844,78.62271118164062,,,,,,
0,,,150,0.0,123.62186431884766,133.51815795898438,,,,,,
0,,,151,0.0,112.7250747680664,149.99978637695312,,,,,,
0,,,152,0.0,110.92000579833984,131.841064453125,,,,,,
0,,,153,0.0,120.129150390625,140.3822479248047,,,,,,
0,,,154,0.0,123.44758605957031,140.10696411132812,,,,,,
0,,,155,0.0,108.07941436767578,103.4182357788086,,,,,,
0,,,156,0.0,111.84899139404297,117.00112915039062,,,,,,
0,,,157,0.0,122.03327178955078,114.07141876220703,,,,,,
0,,,158,0.0,105.20194244384766,107.78987121582031,,,,,,
0,,,159,0.0,114.82949829101562,106.76980590820312,,,,,,
0,,,160,0.0,121.90030670166016,127.69436645507812,,,,,,
0,,,161,0.0,109.83078002929688,119.41633605957031,,,,,,
0,,,162,0.0,123.39835357666016,136.4967803955078,,,,,,
0,,,163,0.0,122.73113250732422,122.53424072265625,,,,,,
0,,,164,0.0,116.17516326904297,138.34812927246094,,,,,,
0,,,165,0.0,117.42869567871094,139.07376098632812,,,,,,
0,,,166,0.0,123.2008285522461,116.90142059326172,,,,,,
0,,,167,0.0,110.90463256835938,121.15755462646484,,,,,,
0,,,168,0.0,123.56324005126953,146.93780517578125,,,,,,
0,,,169,0.0,109.62669372558594,126.14583587646484,,,,,,
0,,,170,0.0,110.74871063232422,108.13898468017578,,,,,,
0,,,171,0.0,116.60308074951172,127.81995391845703,,,,,,
0,,,172,0.0,127.56603240966797,114.84191131591797,,,,,,
0,,,173,0.0,124.0682373046875,137.7686767578125,,,,,,
0,,,174,0.0,103.30786895751953,133.890625,,,,,,
0,,,175,0.0,110.23448181152344,120.24055480957031,,,,,,
0,,,176,0.0,120.25743103027344,122.90692138671875,,,,,,
0,,,177,0.0,118.43799591064453,125.1166000366211,,,,,,
0,,,178,0.0,111.81879425048828,142.1097869873047,,,,,,
0,,,179,0.0,107.67796325683594,141.06858825683594,,,,,,
0,,,180,0.0,117.8871078491211,136.9684295654297,,,,,,
0,,,181,0.0,121.64445495605469,125.75949096679688,,,,,,
0,,,182,0.0,116.27754974365234,112.13804626464844,,,,,,
0,,,183,0.0,94.59867095947266,110.43795013427734,,,,,,
0,,,184,0.0,111.99034881591797,107.27694702148438,,,,,,
0,,,185,0.0,116.30481719970703,139.41372680664062,,,,,,
0,,,186,0.0,114.12826538085938,125.0612564086914,,,,,,
0,,,187,0.0,114.52967071533203,131.3610382080078,,,,,,
0,,,188,0.0,116.8950424194336,135.98129272460938,,,,,,
0,,,189,0.0,103.50987243652344,118.02595520019531,,,,,,
0,,,190,0.0,120.53263854980469,127.90840148925781,,,,,,
0,,,191,0.0,118.90394592285156,144.13706970214844,,,,,,
0,,,192,0.0,120.98908233642578,142.2846221923828,,,,,,
0,,,193,0.0,122.22529602050781,113.1178207397461,,,,,,
0,,,194,0.0,124.00361633300781,146.17466735839844,,,,,,
0,,,195,0.0,115.57362365722656,94.36676025390625,,,,,,
0,,,196,0.0,116.58252716064453,140.01480102539062,,,,,,
0,,,197,0.0,101.69727325439453,116.2337646484375,,,,,,
0,,,198,0.0,116.02349853515625,106.28719329833984,,,,,,
0,,,199,0.0,106.90621948242188,119.83279418945312,,,,,,
0,,,200,0.0,116.12084197998047,135.96844482421875,,,,,,
0,,,201,0.0,118.96389770507812,82.33755493164062,,,,,,
0,,,202,0.0,115.74417114257812,130.6349639892578,,,,,,
0,,,203,0.0,110.39690399169922,100.16093444824219,,,,,,
0,,,204,0.0,105.9670639038086,112.73722839355469,,,,,,
0,,,205,0.0,110.5804214477539,128.15061950683594,,,,,,
0,,,206,0.0,108.53084564208984,141.0170135498047,,,,,,
0,,,207,0.0,118.1686782836914,119.94242095947266,,,,,,
0,,,208,0.0,102.08767700195312,130.580322265625,,,,,,
0,,,209,0.0,94.05176544189453,110.871337890625,,,,,,
0,,,210,0.0,109.9682846069336,113.57244110107422,,,,,,
0,,,211,0.0,81.16487884521484,82.50553131103516,,,,,,
0,,,212,0.0,118.42264556884766,131.0822296142578,,,,,,
0,,,213,0.0,120.00862884521484,139.57298278808594,,,,,,
0,,,214,0.0,123.17244720458984,111.41120147705078,,,,,,
0,,,215,0.0,120.85877990722656,132.26022338867188,,,,,,
0,,,216,0.0,95.88137817382812,108.47320556640625,,,,,,
0,,,217,0.0,106.00597381591797,118.68495178222656,,,,,,
0,,,218,0.0,116.98997497558594,121.9394760131836,,,,,,
0,,,219,0.0,113.58463287353516,149.017822265625,,,,,,
0,,,220,0.0,125.37141418457031,135.0888214111328,,,,,,
0,,,221,0.0,115.49330139160156,110.55931854248047,,,,,,
0,,,222,0.0,125.68036651611328,97.0761947631836,,,,,,
0,,,223,0.0,108.07456970214844,143.31820678710938,,,,,,
0,,,224,0.0,116.11032104492188,105.54716491699219,,,,,,
0,,,225,0.0,109.80167388916016,135.58641052246094,,,,,,
0,,,226,0.0,120.85528564453125,102.06166076660156,,,,,,
0,,,227,0.0,117.00360107421875,117.31161499023438,,,,,,
0,,,228,0.0,120.1893081665039,127.01866912841797,,,,,,
0,,,229,0.0,117.30485534667969,137.7194366455078,,,,,,
0,,,230,0.0,119.17533111572266,139.44134521484375,,,,,,
0,,,231,0.0,126.01595306396484,143.34310913085938,,,,,,
0,,,232,0.0,110.54476928710938,114.36642456054688,,,,,,
0,,,233,0.0,118.36326599121094,110.81022644042969,,,,,,
0,,,234,0.0,123.56722259521484,128.9437713623047,,,,,,
0,,,235,0.0,107.3185806274414,118.92524719238281,,,,,,
0,,,236,0.0,115.40933990478516,127.46868896484375,,,,,,
0,,,237,0.0,112.84819793701172,138.61508178710938,,,,,,
0,,,238,0.0,97.46431732177734,123.85711669921875,,,,,,
0,,,239,0.0,112.81587982177734,99.45478820800781,,,,,,
0,,,240,0.0,113.5246353149414,129.0599822998047,,,,,,
0,,,241,0.0,108.69859313964844,118.71650695800781,,,,,,
0,,,242,0.0,95.48309326171875,102.32840728759766,,,,,,
0,,,243,0.0,116.15306091308594,127.0869140625,,,,,,
0,,,244,0.0,124.15030670166016,131.23458862304688,,,,,,
0,,,245,0.0,121.55360412597656,124.95176696777344,,,,,,
0,,,246,0.0,99.56752014160156,137.63352966308594,,,,,,
0,,,247,0.0,100.33351135253906,135.3623046875,,,,,,
0,,,248,0.0,92.01766204833984,105.92314147949219,,,,,,
0,,,249,0.0,115.18771362304688,146.49249267578125,,,,,,
0,,,250,0.0,116.74874877929688,150.25636291503906,,,,,,
0,,,251,0.0,123.86178588867188,111.36424255371094,,,,,,
0,,,252,0.0,117.58855438232422,136.3043975830078,,,,,,
0,,,253,0.0,111.71592712402344,145.85618591308594,,,,,,
0,,,254,0.0,105.69429779052734,122.06597137451172,,,,,,
0,,,255,0.0,115.02051544189453,97.37516021728516,,,,,,
0,,,256,0.0,114.97093200683594,133.2344512939453,,,,,,
0,,,257,0.0,119.18924713134766,103.55525207519531,,,,,,
0,,,258,0.0,105.78154754638672,80.89201354980469,,,,,,
0,,,259,0.0,119.1508560180664,109.07340240478516,,,,,,
0,,,260,0.0,114.1197280883789,122.4469985961914,,,,,,
0,,,261,0.0,122.69377136230469,114.98450469970703,,,,,,
0,,,262,0.0,107.75553894042969,117.73052215576172,,,,,,
0,,,263,0.0,101.79609680175781,147.6830596923828,,,,,,
0,,,264,0.0,110.75888061523438,134.62808227539062,,,,,,
0,,,265,0.0,121.93981170654297,134.865234375,,,,,,
0,,,266,0.0,121.52887725830078,131.24227905273438,,,,,,
0,,,267,0.0,119.90436553955078,119.6497573852539,,,,,,
0,,,268,0.0,104.82998657226562,128.2845001220703,,,,,,
0,,,269,0.0,116.38766479492188,125.28707885742188,,,,,,
0,,,270,0.0,125.97695922851562,127.58897399902344,,,,,,
0,,,271,0.0,107.67677307128906,126.30711364746094,,,,,,
0,,,272,0.0,114.6588363647461,113.33116912841797,,,,,,
0,,,273,0.0,113.77240753173828,145.60894775390625,,,,,,
0,,,274,0.0,116.78534698486328,93.96888732910156,,,,,,
0,,,275,0.0,126.66963958740234,135.24813842773438,,,,,,
0,,,276,0.0,113.74943542480469,129.71856689453125,,,,,,
0,,,277,0.0,120.039306640625,133.47598266601562,,,,,,
0,,,278,0.0,121.66407775878906,127.18246459960938,,,,,,
0,,,279,0.0,111.11922454833984,114.27787017822266,,,,,,
0,,,280,0.0,114.20645904541016,153.7685089111328,,,,,,
0,,,281,0.0,109.50303649902344,141.649658203125,,,,,,
0,,,282,0.0,116.35970306396484,143.3504180908203,,,,,,
0,,,283,0.0,109.49000549316406,120.20545959472656,,,,,,
0,,,284,0.0,112.38358306884766,144.3892059326172,,,,,,
0,,,285,0.0,88.66809844970703,138.0292510986328,,,,,,
0,,,286,0.0,103.72700500488281,102.17740631103516,,,,,,
0,,,287,0.0,117.23092651367188,111.70845031738281,,,,,,
0,,,288,0.0,99.46980285644531,113.98037719726562,,,,,,
0,,,289,0.0,123.75967407226562,142.39389038085938,,,,,,
0,,,290,0.0,108.37970733642578,117.14515686035156,,,,,,
0,,,291,0.0,110.89205932617188,138.94125366210938,,,,,,
0,,,292,0.0,118.62378692626953,105.90373992919922,,,,,,
0,,,293,0.0,119.09764099121094,138.71829223632812,,,,,,
0,,,294,0.0,119.89761352539062,154.78863525390625,,,,,,
0,,,295,0.0,122.73028564453125,100.43350219726562,,,,,,
0,,,296,0.0,121.15557098388672,120.95270538330078,,,,,,
0,,,297,0.0,102.08726501464844,127.39183807373047,,,,,,
0,,,298,0.0,113.00389099121094,124.29741668701172,,,,,,
0,,,299,0.0,110.72380828857422,124.19514465332031,,,,,,
0,,,300,0.0,122.64556121826172,122.17813873291016,,,,,,
0,,,301,0.0,119.54325866699219,152.11280822753906,,,,,,
0,,,302,0.0,114.31229400634766,131.3374481201172,,,,,,
0,,,303,0.0,114.22135162353516,137.2822265625,,,,,,
0,,,304,0.0,127.00590515136719,143.20831298828125,,,,,,
0,,,305,0.0,109.43134307861328,118.6376953125,,,,,,
0,,,306,0.0,114.16480255126953,134.75347900390625,,,,,,
0,,,307,0.0,124.29257202148438,136.4501190185547,,,,,,
0,,,308,0.0,106.0268783569336,126.8110122680664,,,,,,
0,,,309,0.0,107.06684875488281,122.66292572021484,,,,,,
0,,,310,0.0,116.71923065185547,130.4705047607422,,,,,,
0,,,311,0.0,123.70913696289062,117.68115997314453,,,,,,
0,,,312,0.0,109.62185668945312,142.4514617919922,,,,,,
0,,,313,0.0,118.87020111083984,117.33882904052734,,,,,,
0,,,314,0.0,106.58663177490234,117.73290252685547,,,,,,
0,,,315,0.0,103.76718139648438,123.26130676269531,,,,,,
0,,,316,0.0,102.55450439453125,124.13883972167969,,,,,,
0,,,317,0.0,117.34618377685547,105.61597442626953,,,,,,
0,,,318,0.0,123.37847137451172,136.29710388183594,,,,,,
0,,,319,0.0,111.97364044189453,133.41354370117188,,,,,,
0,,,320,0.0,125.72411346435547,138.50071716308594,,,,,,
0,,,321,0.0,108.20118713378906,136.93988037109375,,,,,,
0,,,322,0.0,117.73040008544922,142.8937530517578,,,,,,
0,,,323,0.0,105.40267944335938,132.3387451171875,,,,,,
0,,,324,0.0,120.39247131347656,136.1222381591797,,,,,,
0,,,325,0.0,108.56986999511719,152.22549438476562,,,,,,
0,,,326,0.0,108.17750549316406,131.979248046875,,,,,,
0,,,327,0.0,109.76177978515625,113.10237121582031,,,,,,
0,,,328,0.0,125.35728454589844,151.67286682128906,,,,,,
0,,,329,0.0,109.70308685302734,118.05826568603516,,,,,,
0,,,330,0.0,127.43833923339844,86.4495620727539,,,,,,
0,,,331,0.0,121.59624481201172,132.96014404296875,,,,,,
0,,,332,0.0,102.13581085205078,120.20099639892578,,,,,,
0,,,333,0.0,120.69902801513672,149.6385040283203,,,,,,
0,,,334,0.0,110.52214813232422,121.72489929199219,,,,,,
0,,,335,0.0,109.70569610595703,119.54283142089844,,,,,,
0,,,336,0.0,113.06871795654297,134.37118530273438,,,,,,
0,,,337,0.0,120.17366790771484,126.06838989257812,,,,,,
0,,,338,0.0,113.52635955810547,140.8332977294922,,,,,,
0,,,339,0.0,110.1434326171875,112.97008514404297,,,,,,
0,,,340,0.0,120.34712982177734,135.535888671875,,,,,,
0,,,341,0.0,123.98713684082031,112.12861633300781,,,,,,
0,,,342,0.0,123.22975158691406,140.76742553710938,,,,,,
0,,,343,0.0,122.57046508789062,117.62663269042969,,,,,,
0,,,344,0.0,124.71703338623047,118.62877655029297,,,,,,
0,,,345,0.0,117.67509460449219,131.17559814453125,,,,,,
0,,,346,0.0,116.5381851196289,99.47327423095703,,,,,,
0,,,347,0.0,112.62042999267578,108.60950469970703,,,,,,
0,,,348,0.0,120.75338745117188,148.2589569091797,,,,,,
0,,,349,0.0,103.1614761352539,131.9366455078125,,,,,,
0,,,350,0.0,115.60054016113281,136.1776580810547,,,,,,
0,,,351,0.0,110.27828216552734,142.0560760498047,,,,,,
0,,,352,0.0,112.10796356201172,112.89927673339844,,,,,,
0,,,353,0.0,107.59762573242188,99.17603302001953,,,,,,
0,,,354,0.0,92.83960723876953,88.49464416503906,,,,,,
0,,,355,0.0,93.89544677734375,125.8620376586914,,,,,,
0,,,356,0.0,100.7802734375,122.64570617675781,,,,,,
0,,,357,0.0,121.80107116699219,140.5939483642578,,,,,,
0,,,358,0.0,125.59812927246094,131.31442260742188,,,,,,
0,,,359,0.0,128.30767822265625,110.93377685546875,,,,,,
0,,,360,0.0,107.9357681274414,132.8278045654297,,,,,,
0,,,361,0.0,119.16841888427734,123.91676330566406,,,,,,
0,,,362,0.0,119.6524887084961,126.32484436035156,,,,,,
0,,,363,0.0,103.13139343261719,118.14207458496094,,,,,,
0,,,364,0.0,118.64079284667969,97.51016998291016,,,,,,
0,,,365,0.0,121.75379180908203,103.61608123779297,,,,,,
0,,,366,0.0,113.25291442871094,124.6312484741211,,,,,,
0,,,367,0.0,104.77643585205078,140.63963317871094,,,,,,
0,,,368,0.0,114.98196411132812,155.48216247558594,,,,,,
0,,,369,0.0,95.0770492553711,132.399658203125,,,,,,
0,,,370,0.0,114.40495300292969,106.53850555419922,,,,,,
0,,,371,0.0,126.72147369384766,142.57369995117188,,,,,,
0,,,372,0.0,114.47339630126953,143.5638427734375,,,,,,
0,,,373,0.0,98.96963500976562,119.72393798828125,,,,,,
0,,,374,0.0,99.0190200805664,123.67381286621094,,,,,,
0,,,375,0.0,103.5437240600586,123.96160125732422,,,,,,
0,,,376,0.0,108.30743408203125,95.80379486083984,,,,,,
0,,,377,0.0,111.4913558959961,104.54067993164062,,,,,,
0,,,378,0.0,116.85843658447266,123.3859634399414,,,,,,
0,,,379,0.0,105.04801940917969,89.90157318115234,,,,,,
0,,,380,0.0,123.15666198730469,128.03477478027344,,,,,,
0,,,381,0.0,115.47611236572266,78.64836120605469,,,,,,
0,,,382,0.0,109.58057403564453,139.33839416503906,,,,,,
0,,,383,0.0,116.89769744873047,122.3459701538086,,,,,,
0,,,384,0.0,122.17498779296875,145.36328125,,,,,,
0,,,385,0.0,116.63092041015625,129.70465087890625,,,,,,
0,,,386,0.0,115.11538696289062,149.08758544921875,,,,,,
0,,,387,0.0,106.4455337524414,132.70794677734375,,,,,,
0,,,388,0.0,106.6978759765625,90.04003143310547,,,,,,
0,,,389,0.0,111.33274841308594,108.4194107055664,,,,,,
0,,,390,0.0,116.68597412109375,113.87602996826172,,,,,,
0,,,391,0.0,121.71393585205078,133.0296173095703,,,,,,
0,,,392,0.0,116.36079406738281,90.17803955078125,,,,,,
0,,,393,0.0,116.77120971679688,118.48345184326172,,,,,,
0,,,394,0.0,116.54611206054688,120.35661315917969,,,,,,
0,,,395,0.0,123.06908416748047,115.9917984008789,,,,,,
0,,,396,0.0,130.32476806640625,105.12657928466797,,,,,,
0,,,397,0.0,106.8408432006836,132.45074462890625,,,,,,
0,,,398,0.0,110.07182312011719,132.63116455078125,,,,,,
0,,,399,0.0,112.15910339355469,69.77930450439453,,,,,,
0,,,400,0.0,112.81670379638672,133.16299438476562,,,,,,
0,,,401,0.0,112.88475799560547,125.5684585571289,,,,,,
0,,,402,0.0,112.48210144042969,140.9092254638672,,,,,,
0,,,403,0.0,114.2907485961914,128.23431396484375,,,,,,
0,,,404,0.0,112.50421905517578,142.88632202148438,,,,,,
0,,,405,0.0,122.99188232421875,137.46250915527344,,,,,,
0,,,406,0.0,117.9500503540039,141.03851318359375,,,,,,
0,,,407,0.0,102.4931411743164,116.01714324951172,,,,,,
0,,,408,0.0,117.63838195800781,110.6012191772461,,,,,,
0,,,409,0.0,111.06951141357422,124.8760757446289,,,,,,
0,,,410,0.0,101.06360626220703,109.90291595458984,,,,,,
0,,,411,0.0,113.54061889648438,147.42654418945312,,,,,,
0,,,412,0.0,124.56666564941406,91.03284454345703,,,,,,
0,,,412,,,,1.327849268913269,1.327849268913269,1.327849268913269,1.327849268913269,1.327849268913269,1.327849268913269
