epoch,lr-Adam,lr-Adam-1,step,train/disc_loss,train/logits_fake,train/logits_real,val/aeloss,val/rec_loss,val_ema/aeloss,val_ema/rec_loss
0,,,53,0.0,101.97348022460938,119.9151840209961,,,,
0,,,54,0.0,110.80374145507812,133.62583923339844,,,,
0,,,55,0.0,115.43946838378906,122.04629516601562,,,,
0,,,56,0.0,120.07427978515625,133.6034393310547,,,,
0,,,57,0.0,106.15365600585938,110.05062866210938,,,,
0,,,58,0.0,119.5945816040039,135.77113342285156,,,,
0,,,59,0.0,118.04473114013672,131.55088806152344,,,,
0,,,60,0.0,111.31797790527344,126.2959213256836,,,,
0,,,61,0.0,123.49165344238281,122.10501098632812,,,,
0,,,62,0.0,109.88394927978516,141.28366088867188,,,,
0,,,63,0.0,117.80947875976562,97.52122497558594,,,,
0,,,64,0.0,121.72560119628906,131.45497131347656,,,,
0,,,65,0.0,123.71572875976562,133.73928833007812,,,,
0,,,66,0.0,115.1302261352539,105.71858978271484,,,,
0,,,67,0.0,120.92809295654297,95.94609832763672,,,,
0,,,68,0.0,108.23133850097656,132.64739990234375,,,,
0,,,69,0.0,117.77542114257812,140.33395385742188,,,,
0,,,70,0.0,111.77471160888672,155.0406951904297,,,,
0,,,71,0.0,98.97857666015625,130.6826171875,,,,
0,,,72,0.0,106.45829772949219,118.80764770507812,,,,
0,,,73,0.0,119.2928237915039,114.2647476196289,,,,
0,,,74,0.0,121.50006866455078,117.83484649658203,,,,
0,,,75,0.0,109.9771728515625,144.3938446044922,,,,
0,,,76,0.0,131.61517333984375,128.20114135742188,,,,
0,,,77,0.0,126.5150146484375,146.7425079345703,,,,
0,,,78,0.0,111.41544342041016,122.34970092773438,,,,
0,,,79,0.0,98.37197875976562,118.72651672363281,,,,
0,,,80,0.0,110.23863983154297,128.48831176757812,,,,
0,,,81,0.0,123.7564468383789,113.07963562011719,,,,
0,,,82,0.0,108.22981262207031,111.64066314697266,,,,
0,,,83,0.0,108.26636505126953,142.32904052734375,,,,
0,,,84,0.0,109.65601348876953,124.47615051269531,,,,
0,,,85,0.0,129.1461639404297,149.35105895996094,,,,
0,,,86,0.0,129.22972106933594,134.8570556640625,,,,
0,,,87,0.0,121.93160247802734,133.1776885986328,,,,
0,,,88,0.0,115.17511749267578,129.9412841796875,,,,
0,,,89,0.0,122.94163513183594,78.80825805664062,,,,
0,,,90,0.0,113.8606185913086,107.61668395996094,,,,
0,,,91,0.0,128.04295349121094,127.90936279296875,,,,
0,,,92,0.0,108.7578125,112.30412292480469,,,,
0,,,93,0.0,111.3504638671875,134.1702117919922,,,,
0,,,94,0.0,99.89354705810547,132.6155242919922,,,,
0,,,95,0.0,120.8606185913086,126.34002685546875,,,,
0,,,96,0.0,111.21368408203125,90.2309799194336,,,,
0,,,97,0.0,118.43669128417969,130.85984802246094,,,,
0,,,98,0.0,110.54081726074219,136.51434326171875,,,,
0,,,99,0.0,109.0243911743164,124.10196685791016,,,,
0,,,100,0.0,100.45275115966797,118.35887908935547,,,,
0,,,101,0.0,116.74718475341797,139.20867919921875,,,,
0,,,102,0.0,110.89259338378906,115.12345886230469,,,,
0,,,103,0.0,120.72314453125,120.1052474975586,,,,
0,,,104,0.0,126.21296691894531,137.8795166015625,,,,
0,,,105,0.0,123.1558609008789,137.20343017578125,,,,
0,,,106,0.0,116.39928436279297,117.19952392578125,,,,
0,,,107,0.0,120.43795776367188,141.2511444091797,,,,
0,,,108,0.0,99.34326934814453,154.04196166992188,,,,
0,,,109,0.0,100.01284790039062,114.5418701171875,,,,
0,,,110,0.0,103.52782440185547,110.97974395751953,,,,
0,,,111,0.0,93.32154846191406,108.66329193115234,,,,
0,,,112,0.0,108.01458740234375,117.91111755371094,,,,
0,,,113,0.0,115.4030990600586,141.00335693359375,,,,
0,,,114,0.0,114.24104309082031,120.87220001220703,,,,
0,,,115,0.0,119.1274642944336,121.13433837890625,,,,
0,,,116,0.0,122.97712707519531,140.23663330078125,,,,
0,,,117,0.0,106.00433349609375,113.5287857055664,,,,
0,,,118,0.0,107.86441802978516,103.7096176147461,,,,
0,,,119,0.0,96.67924499511719,123.89685821533203,,,,
0,,,120,0.0,120.30811309814453,135.25775146484375,,,,
0,,,121,0.0,122.98876953125,145.94297790527344,,,,
0,,,122,0.0,107.61381530761719,135.58641052246094,,,,
0,,,123,0.0,125.09066772460938,129.9471893310547,,,,
0,,,124,0.0,120.1175765991211,129.28204345703125,,,,
0,,,125,0.0,95.75919342041016,116.17578125,,,,
0,,,126,0.0,118.98170471191406,143.5482940673828,,,,
0,,,127,0.0,106.90630340576172,127.6463851928711,,,,
0,,,128,0.0,125.178955078125,111.52734375,,,,
0,,,129,0.0,103.54590606689453,149.25807189941406,,,,
0,,,130,0.0,114.83781433105469,136.75160217285156,,,,
0,,,131,0.0,123.88041687011719,142.217041015625,,,,
0,,,132,0.0,103.33457946777344,140.64747619628906,,,,
0,,,133,0.0,116.89389038085938,111.0929946899414,,,,
0,,,134,0.0,116.44361114501953,125.99260711669922,,,,
0,,,135,0.0,125.05411529541016,121.93132781982422,,,,
0,,,136,0.0,99.53697967529297,113.1200942993164,,,,
0,,,137,0.0,118.2030029296875,127.19805908203125,,,,
0,,,138,0.0,116.23169708251953,142.69430541992188,,,,
0,,,139,0.0,124.30174255371094,122.08785247802734,,,,
0,,,140,0.0,105.27196502685547,123.87486267089844,,,,
0,,,141,0.0,128.35633850097656,93.33917236328125,,,,
0,,,142,0.0,132.69346618652344,142.2850341796875,,,,
0,,,143,0.0,104.36092376708984,117.70027923583984,,,,
0,,,144,0.0,126.38606262207031,132.16928100585938,,,,
0,,,145,0.0,116.43033599853516,124.12362670898438,,,,
0,,,146,0.0,123.86790466308594,129.1021270751953,,,,
0,,,147,0.0,120.60437774658203,143.47303771972656,,,,
0,,,148,0.0,110.52873229980469,108.33100891113281,,,,
0,,,149,0.0,95.16537475585938,134.1341552734375,,,,
0,,,150,0.0,117.12903594970703,128.4171142578125,,,,
0,,,151,0.0,117.5273208618164,144.1590576171875,,,,
0,,,152,0.0,100.85440826416016,90.1097183227539,,,,
0,,,153,0.0,112.85094451904297,105.77027893066406,,,,
0,,,154,0.0,119.97212219238281,137.39195251464844,,,,
0,,,155,0.0,103.47669982910156,118.28398895263672,,,,
0,,,156,0.0,123.09519958496094,101.18579864501953,,,,
0,,,157,0.0,111.27752685546875,110.60496520996094,,,,
0,,,158,0.0,112.57319641113281,124.35751342773438,,,,
0,,,159,0.0,120.15470123291016,112.29839324951172,,,,
0,,,160,0.0,130.3175048828125,125.73712921142578,,,,
0,,,161,0.0,120.40602111816406,148.46839904785156,,,,
0,,,162,0.0,120.07949829101562,136.5345916748047,,,,
0,,,163,0.0,115.3813705444336,117.49626159667969,,,,
0,,,164,0.0,118.42461395263672,132.83807373046875,,,,
0,,,165,0.0,120.41594696044922,131.26718139648438,,,,
0,,,166,0.0,111.7230453491211,129.05455017089844,,,,
0,,,167,0.0,120.43186950683594,125.16258239746094,,,,
0,,,168,0.0,112.16344451904297,120.49117279052734,,,,
0,,,169,0.0,119.66154479980469,139.65603637695312,,,,
0,,,170,0.0,127.57389831542969,113.7791519165039,,,,
0,,,171,0.0,123.05158233642578,130.6969757080078,,,,
0,,,172,0.0,121.64817810058594,114.36041259765625,,,,
0,,,173,0.0,107.01660919189453,114.0604248046875,,,,
0,,,174,0.0,130.12147521972656,136.7256622314453,,,,
0,,,175,0.0,123.7394027709961,114.15560150146484,,,,
0,,,176,0.0,127.79338836669922,140.80947875976562,,,,
0,,,177,0.0,111.3548812866211,133.0540008544922,,,,
0,,,178,0.0,129.82814025878906,88.48748016357422,,,,
0,,,179,0.0,126.24989318847656,141.044921875,,,,
0,,,180,0.0,111.44488525390625,132.01698303222656,,,,
0,,,181,0.0,116.06887817382812,90.87379455566406,,,,
0,,,182,0.0,109.35968017578125,133.72613525390625,,,,
0,,,183,0.0,114.93275451660156,136.34197998046875,,,,
0,,,184,0.0,106.59065246582031,137.53184509277344,,,,
0,,,185,0.0,107.03971099853516,134.4529266357422,,,,
0,,,186,0.0,121.64024353027344,131.37986755371094,,,,
0,,,187,0.0,128.36744689941406,132.97982788085938,,,,
0,,,188,0.0,110.91702270507812,121.34699249267578,,,,
0,,,189,0.0,117.69090270996094,144.25152587890625,,,,
0,,,190,0.0,111.85934448242188,134.58692932128906,,,,
0,,,191,0.0,118.6299057006836,144.4679412841797,,,,
0,,,192,0.0,115.87303924560547,99.40779876708984,,,,
0,,,193,0.0,119.45591735839844,136.38357543945312,,,,
0,,,194,0.0,115.65259552001953,126.55198669433594,,,,
0,,,195,0.0,101.4022216796875,100.3160171508789,,,,
0,,,196,0.0,116.5472412109375,125.43447875976562,,,,
0,,,197,0.0,111.31925201416016,128.698974609375,,,,
0,,,198,0.0,105.55109405517578,141.27682495117188,,,,
0,,,199,0.0,111.50452423095703,107.9751968383789,,,,
0,,,200,0.0,112.02226257324219,136.0491180419922,,,,
0,,,201,0.0,127.01434326171875,132.58474731445312,,,,
0,,,202,0.0,120.55706024169922,131.5849609375,,,,
0,,,203,0.0,125.72064208984375,109.40055084228516,,,,
0,,,204,0.0,118.6929702758789,143.1102752685547,,,,
0,,,205,0.0,119.42124938964844,135.4318084716797,,,,
0,,,206,0.0,109.44695281982422,96.82957458496094,,,,
0,,,207,0.0,120.692138671875,125.25215911865234,,,,
0,,,208,0.0,108.3069839477539,133.35391235351562,,,,
0,,,209,0.0,119.58279418945312,120.43303680419922,,,,
0,,,210,0.0,122.56400299072266,137.69203186035156,,,,
0,,,211,0.0,112.85244750976562,78.7758560180664,,,,
0,,,212,0.0,114.53691101074219,124.14889526367188,,,,
0,,,213,0.0,107.83635711669922,133.4293975830078,,,,
0,,,214,0.0,117.37545776367188,82.42586517333984,,,,
0,,,215,0.0,105.96466064453125,142.81813049316406,,,,
0,,,216,0.0,127.61078643798828,117.861572265625,,,,
0,,,217,0.0,118.4569091796875,114.46808624267578,,,,
0,,,218,0.0,108.29985809326172,69.89996337890625,,,,
0,,,219,0.0,118.16814422607422,116.53252410888672,,,,
0,,,220,0.0,119.51663970947266,139.2176513671875,,,,
0,,,221,0.0,114.05473327636719,120.37217712402344,,,,
0,,,222,0.0,119.81855773925781,132.443359375,,,,
0,,,223,0.0,109.37619018554688,152.47161865234375,,,,
0,,,224,0.0,126.18218994140625,141.91452026367188,,,,
0,,,225,0.0,108.55268859863281,128.03379821777344,,,,
0,,,226,0.0,109.84489440917969,120.40953063964844,,,,
0,,,227,0.0,110.64353942871094,130.25587463378906,,,,
0,,,228,0.0,110.58370971679688,141.17271423339844,,,,
0,,,229,0.0,123.47346496582031,106.76821899414062,,,,
0,,,230,0.0,116.3576431274414,80.99608612060547,,,,
0,,,231,0.0,107.11778259277344,119.24983215332031,,,,
0,,,232,0.0,128.80995178222656,143.80967712402344,,,,
0,,,233,0.0,112.96621704101562,147.19615173339844,,,,
0,,,234,0.0,111.96273040771484,133.51756286621094,,,,
0,,,235,0.0,120.83596801757812,140.27508544921875,,,,
0,,,236,0.0,113.182373046875,130.81590270996094,,,,
0,,,237,0.0,120.79580688476562,136.1955108642578,,,,
0,,,238,0.0,109.2601318359375,132.45343017578125,,,,
0,,,239,0.0,105.05899047851562,116.48151397705078,,,,
0,,,240,0.0,119.69281768798828,145.5883331298828,,,,
0,,,241,0.0,113.1595458984375,143.60662841796875,,,,
0,,,242,0.0,114.46183013916016,133.11129760742188,,,,
0,,,243,0.0,99.53939819335938,119.94482421875,,,,
0,,,244,0.0,118.53846740722656,139.67794799804688,,,,
0,,,245,0.0,112.53182983398438,126.34283447265625,,,,
0,,,246,0.0,121.74797058105469,152.35948181152344,,,,
0,,,247,0.0,118.14716339111328,127.43431091308594,,,,
0,,,248,0.0,103.3597183227539,104.70195770263672,,,,
0,,,249,0.0,112.11368560791016,130.51846313476562,,,,
0,,,250,0.0,112.41757202148438,99.6262435913086,,,,
0,,,251,0.0,118.33332824707031,125.63837432861328,,,,
0,,,252,0.0,106.04129028320312,122.82257080078125,,,,
0,,,253,0.0,121.24868774414062,143.16078186035156,,,,
0,,,254,0.0,118.84640502929688,136.23446655273438,,,,
0,,,255,0.0,113.59123229980469,113.29061126708984,,,,
0,,,256,0.0,125.82838439941406,109.2630844116211,,,,
0,,,257,0.0,126.4055404663086,137.96702575683594,,,,
0,,,258,0.0,116.12104034423828,151.93214416503906,,,,
0,,,259,0.0,116.24737548828125,142.04299926757812,,,,
0,,,260,0.0,107.65474700927734,117.06134796142578,,,,
0,,,261,0.0,111.33796691894531,154.34178161621094,,,,
0,,,262,0.0,87.8700942993164,86.89924621582031,,,,
0,,,263,0.0,116.88754272460938,138.5360870361328,,,,
0,,,264,0.0,119.22991180419922,117.81529998779297,,,,
0,,,265,0.0,105.81321716308594,143.56605529785156,,,,
0,,,266,0.0,120.80843353271484,110.74370574951172,,,,
0,,,267,0.0,117.5386734008789,133.69252014160156,,,,
0,,,268,0.0,111.14110565185547,112.33309936523438,,,,
0,,,269,0.0,123.05799865722656,139.28369140625,,,,
0,,,270,0.0,102.76699829101562,103.80021667480469,,,,
0,,,271,0.0,105.93675231933594,132.80494689941406,,,,
0,,,272,0.0,110.49349975585938,122.31180572509766,,,,
0,,,273,0.0,115.04083251953125,125.11254119873047,,,,
0,,,274,0.0,123.15254974365234,138.28392028808594,,,,
0,,,275,0.0,109.80670166015625,118.66114807128906,,,,
0,,,276,0.0,104.42434692382812,137.04641723632812,,,,
0,,,277,0.0,112.33049011230469,125.47345733642578,,,,
0,,,278,0.0,115.77112579345703,122.19451141357422,,,,
0,,,279,0.0,118.0429916381836,97.67172241210938,,,,
0,,,280,0.0,119.39622497558594,146.078125,,,,
0,,,281,0.0,100.59849548339844,126.39155578613281,,,,
0,,,282,0.0,110.43905639648438,127.07567596435547,,,,
0,,,283,0.0,114.6853256225586,128.20169067382812,,,,
0,,,284,0.0,109.98780822753906,124.1090316772461,,,,
0,,,285,0.0,117.65364837646484,147.53823852539062,,,,
0,,,286,0.0,128.1376953125,117.53852081298828,,,,
0,,,287,0.0,113.24034118652344,120.09190368652344,,,,
0,,,288,0.0,113.92926025390625,121.4776382446289,,,,
0,,,289,0.0,126.84437561035156,150.48724365234375,,,,
0,,,290,0.0,109.26152038574219,102.4978256225586,,,,
0,,,291,0.0,125.2338638305664,122.73553466796875,,,,
0,,,292,0.0,128.55369567871094,117.349609375,,,,
0,,,293,0.0,118.68956756591797,131.5172882080078,,,,
0,,,294,0.0,122.25569152832031,99.53227996826172,,,,
0,,,295,0.0,106.45573425292969,107.48564910888672,,,,
0,,,296,0.0,116.27171325683594,131.37637329101562,,,,
0,,,297,0.0,93.06922149658203,113.2949447631836,,,,
0,,,298,0.0,104.08282470703125,126.01278686523438,,,,
0,,,299,0.0,101.6993179321289,118.60814666748047,,,,
0,,,300,0.0,115.03038787841797,109.5549545288086,,,,
0,,,301,0.0,115.77980041503906,142.6511993408203,,,,
0,,,302,0.0,120.68650817871094,120.56723022460938,,,,
0,,,303,0.0,118.77676391601562,130.9701385498047,,,,
0,,,304,0.0,118.4453125,110.76904296875,,,,
0,,,305,0.0,125.39661407470703,141.07928466796875,,,,
0,,,306,0.0,120.24746704101562,143.89566040039062,,,,
0,,,307,0.0,116.34016418457031,124.76176452636719,,,,
0,,,308,0.0,104.90249633789062,128.05332946777344,,,,
0,,,309,0.0,127.4561767578125,148.59780883789062,,,,
0,,,310,0.0,123.9933853149414,127.52912139892578,,,,
0,,,311,0.0,110.21453094482422,139.16490173339844,,,,
0,,,312,0.0,105.32743072509766,141.12612915039062,,,,
0,,,313,0.0,99.04473114013672,116.35609436035156,,,,
0,,,314,0.0,118.27310180664062,111.57038116455078,,,,
0,,,315,0.0,124.48247528076172,143.78289794921875,,,,
0,,,316,0.0,108.39166259765625,138.82664489746094,,,,
0,,,317,0.0,119.43372344970703,135.7704620361328,,,,
0,,,318,0.0,114.4154281616211,99.7969741821289,,,,
0,,,319,0.0,102.85205078125,147.92745971679688,,,,
0,,,320,0.0,129.01547241210938,152.91754150390625,,,,
0,,,321,0.0,110.71994018554688,123.61121368408203,,,,
0,,,322,0.0,107.224853515625,149.8885955810547,,,,
0,,,323,0.0,114.86511993408203,108.79481506347656,,,,
0,,,324,0.0,104.98922729492188,108.60136413574219,,,,
0,,,325,0.0,105.98286437988281,106.00210571289062,,,,
0,,,326,0.0,111.19224548339844,145.85130310058594,,,,
0,,,327,0.0,123.20293426513672,136.35850524902344,,,,
0,,,328,0.0,116.38380432128906,115.68852233886719,,,,
0,,,329,0.0,119.0878677368164,124.2540512084961,,,,
0,,,330,0.0,122.8110580444336,139.62619018554688,,,,
0,,,331,0.0,105.47531127929688,124.44031524658203,,,,
0,,,332,0.0,102.95928192138672,125.77428436279297,,,,
0,,,333,0.0,107.00274658203125,100.56817626953125,,,,
0,,,334,0.0,122.75409698486328,130.23480224609375,,,,
0,,,335,0.0,97.43236541748047,108.33185577392578,,,,
0,,,336,0.0,115.55738067626953,135.23593139648438,,,,
0,,,337,0.0,120.9505844116211,136.4070281982422,,,,
0,,,338,0.0,108.40940856933594,118.15922546386719,,,,
0,,,339,0.0,106.82284545898438,122.53189086914062,,,,
0,,,340,0.0,120.05668640136719,131.49163818359375,,,,
0,,,341,0.0,130.53953552246094,147.56204223632812,,,,
0,,,342,0.0,125.49007415771484,134.5895233154297,,,,
0,,,343,0.0,102.84364318847656,112.63813018798828,,,,
0,,,344,0.0,117.33448791503906,85.64752960205078,,,,
0,,,345,0.0,101.6783218383789,73.41266632080078,,,,
0,,,346,0.0,117.11427307128906,132.92677307128906,,,,
0,,,347,0.0,98.87593078613281,88.62687683105469,,,,
0,,,348,0.0,114.40223693847656,90.35231018066406,,,,
0,,,349,0.0,108.19186401367188,102.34500885009766,,,,
0,,,350,0.0,120.88279724121094,148.27227783203125,,,,
0,,,351,0.0,93.172119140625,122.866455078125,,,,
0,,,352,0.0,122.28894805908203,127.38275146484375,,,,
0,,,353,0.0,126.86236572265625,144.60894775390625,,,,
0,,,354,0.0,116.78355407714844,118.91796112060547,,,,
0,,,355,0.0,108.37772369384766,107.87103271484375,,,,
0,,,356,0.0,119.9280014038086,133.2328338623047,,,,
0,,,357,0.0,109.94820404052734,107.71492767333984,,,,
0,,,358,0.0,113.90066528320312,105.18184661865234,,,,
0,,,359,0.0,109.96696472167969,110.96421813964844,,,,
0,,,360,0.0,119.4244384765625,118.89716339111328,,,,
0,,,361,0.0,121.30086517333984,128.38726806640625,,,,
0,,,362,0.0,122.14485931396484,112.66334533691406,,,,
0,,,363,0.0,125.09414672851562,108.64320373535156,,,,
0,,,364,0.0,113.7669448852539,139.8043212890625,,,,
0,,,365,0.0,100.1728744506836,82.66563415527344,,,,
0,,,366,0.0,121.00159454345703,129.1401824951172,,,,
0,,,367,0.0,124.59568786621094,103.56369018554688,,,,
0,,,368,0.0,114.90430450439453,123.31263732910156,,,,
0,,,369,0.0,109.67008972167969,138.91993713378906,,,,
0,,,370,0.0,121.47491455078125,106.93263244628906,,,,
0,,,371,0.0,126.72394561767578,145.5365447998047,,,,
0,,,372,0.0,108.51484680175781,134.6327362060547,,,,
0,,,373,0.0,98.08329010009766,121.53697967529297,,,,
0,,,374,0.0,120.0196762084961,86.6367416381836,,,,
0,,,375,0.0,113.80352783203125,147.6579132080078,,,,
0,,,376,0.0,99.74591064453125,111.14036560058594,,,,
0,,,377,0.0,114.28190612792969,123.13475036621094,,,,
0,,,378,0.0,106.24172973632812,119.57836151123047,,,,
0,,,379,0.0,119.76241302490234,134.9541015625,,,,
0,,,380,0.0,123.82622528076172,150.2495574951172,,,,
0,,,381,0.0,103.64324951171875,144.7583770751953,,,,
0,,,382,0.0,121.21208953857422,105.93310546875,,,,
0,,,383,0.0,128.91819763183594,130.42950439453125,,,,
0,,,384,0.0,115.72549438476562,116.18631744384766,,,,
0,,,385,0.0,122.43095397949219,102.232421875,,,,
0,,,386,0.0,99.25504302978516,112.93267822265625,,,,
0,,,387,0.0,116.4214096069336,131.5712432861328,,,,
0,,,388,0.0,121.35869598388672,127.65185546875,,,,
0,,,389,0.0,126.23858642578125,119.739501953125,,,,
0,,,390,0.0,115.0571060180664,137.13694763183594,,,,
0,,,391,0.0,106.42337799072266,132.62892150878906,,,,
0,,,392,0.0,125.8676986694336,119.11030578613281,,,,
0,,,393,0.0,122.46910095214844,113.14974975585938,,,,
0,,,394,0.0,117.39362335205078,132.20022583007812,,,,
0,,,395,0.0,110.91578674316406,100.98540496826172,,,,
0,,,396,0.0,110.83393859863281,126.529541015625,,,,
0,,,397,0.0,125.98189544677734,127.31015014648438,,,,
0,,,398,0.0,112.47509002685547,126.09232330322266,,,,
0,,,399,0.0,121.0888900756836,147.05508422851562,,,,
0,,,400,0.0,115.03297424316406,130.8895721435547,,,,
0,,,401,0.0,105.02175903320312,94.13853454589844,,,,
0,,,402,0.0,110.717041015625,132.09271240234375,,,,
0,,,403,0.0,101.80046081542969,126.55367279052734,,,,
0,,,404,0.0,119.84352111816406,109.12223815917969,,,,
0,,,405,0.0,118.65318298339844,116.7328109741211,,,,
0,,,406,0.0,118.52307891845703,132.56304931640625,,,,
0,,,407,0.0,130.31173706054688,103.67192077636719,,,,
0,,,408,0.0,110.01090240478516,131.00758361816406,,,,
0,,,409,0.0,97.37991333007812,132.59918212890625,,,,
0,,,410,0.0,115.96259307861328,129.29103088378906,,,,
0,,,411,0.0,108.26538848876953,146.10299682617188,,,,
0,,,412,0.0,113.1679916381836,126.09040832519531,,,,
0,,,412,,,,1.328738808631897,1.328738808631897,1.328738808631897,1.328738808631897
