epoch,lr-Adam,lr-Adam-1,step,train/{split}/disc_loss,train/{split}/logits_fake,train/{split}/logits_real
0,,,38,0.0,218.27882385253906,268.796875
0,,,39,0.0,227.720458984375,280.91796875
0,,,40,0.0,229.99781799316406,236.99351501464844
0,,,41,0.0,197.7674560546875,249.99986267089844
0,,,42,0.0,210.79136657714844,272.7633972167969
0,,,43,0.0,198.088623046875,191.8292236328125
0,,,44,0.0,236.45005798339844,235.63507080078125
0,,,45,0.0,255.00608825683594,229.6013641357422
0,,,46,0.0,251.6231689453125,243.2593536376953
0,,,47,0.0,239.16111755371094,262.42791748046875
0,,,48,0.0,233.8343963623047,212.25912475585938
0,,,49,0.0,208.32798767089844,222.34326171875
0,,,50,0.0,232.578125,253.77833557128906
0,,,51,0.0,212.91966247558594,233.4152069091797
0,,,52,0.0,247.2567138671875,280.5556640625
0,,,53,0.0,225.89566040039062,288.36083984375
0,,,54,0.0,245.65017700195312,204.7611846923828
0,,,55,0.0,247.39247131347656,244.4060516357422
0,,,56,0.0,233.82455444335938,244.0885467529297
0,,,57,0.0,238.60659790039062,238.47348022460938
0,,,58,0.0,223.9765625,242.54718017578125
0,,,59,0.0,240.69219970703125,237.03018188476562
0,,,60,0.0,257.4336242675781,243.37228393554688
0,,,61,0.0,224.0755157470703,249.8314971923828
0,,,62,0.0,233.72581481933594,262.9212341308594
0,,,63,0.0,228.78306579589844,240.97549438476562
0,,,64,0.0,226.69467163085938,242.22511291503906
0,,,65,0.0,198.24362182617188,211.88555908203125
0,,,66,0.0,232.03216552734375,244.0340118408203
0,,,67,0.0,221.64739990234375,179.48585510253906
0,,,68,0.0,241.5489959716797,183.28546142578125
0,,,69,0.0,234.4076385498047,245.1422576904297
0,,,70,0.0,253.82733154296875,230.99942016601562
0,,,71,0.0,206.93370056152344,263.59478759765625
0,,,72,0.0,254.1905517578125,201.8087158203125
0,,,73,0.0,243.8511199951172,240.85072326660156
0,,,74,0.0,234.89010620117188,196.4534912109375
0,,,75,0.0,233.49917602539062,249.6669464111328
0,,,76,0.0,231.8184814453125,241.40396118164062
0,,,77,0.0,233.11167907714844,232.5175018310547
0,,,78,0.0,238.2490692138672,230.6166534423828
0,,,79,0.0,230.704345703125,264.00933837890625
0,,,80,0.0,228.39056396484375,261.5433654785156
0,,,81,0.0,254.5582733154297,233.96107482910156
0,,,82,0.0,227.78384399414062,248.44305419921875
0,,,83,0.0,251.67430114746094,215.82362365722656
0,,,84,0.0,229.39097595214844,224.2814483642578
0,,,85,0.0,250.4207000732422,264.45361328125
0,,,86,0.0,248.3508758544922,264.9257507324219
0,,,87,0.0,216.7024688720703,202.1017608642578
0,,,88,0.0,223.14393615722656,236.20635986328125
0,,,89,0.0,226.35997009277344,240.1520538330078
0,,,90,0.0,239.9728240966797,244.9124298095703
0,,,91,0.0,235.0950164794922,235.93862915039062
0,,,92,0.0,225.63455200195312,248.04531860351562
0,,,93,0.0,209.64398193359375,185.2010040283203
0,,,94,0.0,208.77479553222656,241.46261596679688
0,,,95,0.0,230.73948669433594,218.2158203125
0,,,96,0.0,245.4534454345703,239.76046752929688
0,,,97,0.0,228.73020935058594,224.23526000976562
0,,,98,0.0,236.27032470703125,292.2320861816406
0,,,99,0.0,224.28370666503906,241.31053161621094
0,,,100,0.0,242.26522827148438,257.82257080078125
0,,,101,0.0,258.5835876464844,227.95948791503906
0,,,102,0.0,253.7942657470703,257.5851745605469
0,,,103,0.0,260.1928405761719,248.8949432373047
0,,,104,0.0,247.5847625732422,255.15914916992188
0,,,105,0.0,238.19740295410156,271.69921875
0,,,106,0.0,192.2576141357422,224.03358459472656
0,,,107,0.0,244.2911376953125,232.0005340576172
0,,,108,0.0,254.72337341308594,234.10324096679688
0,,,109,0.0,217.885498046875,243.8201446533203
0,,,110,0.0,221.4432830810547,214.07994079589844
0,,,111,0.0,248.0895233154297,218.17684936523438
0,,,112,0.0,226.17916870117188,218.60015869140625
0,,,113,0.0,221.12521362304688,208.43353271484375
0,,,114,0.0,229.48080444335938,280.7026062011719
0,,,115,0.0,242.97813415527344,261.5587463378906
0,,,116,0.0,207.78402709960938,229.51336669921875
0,,,117,0.0,248.1302490234375,211.1924285888672
0,,,118,0.0,248.1394805908203,239.54698181152344
0,,,119,0.0,236.0812530517578,228.46580505371094
0,,,120,0.0,246.57859802246094,262.6962890625
0,,,121,0.0,237.9874725341797,237.65130615234375
0,,,122,0.0,220.55809020996094,210.22454833984375
0,,,123,0.0,220.34034729003906,274.5711669921875
0,,,124,0.0,235.82872009277344,188.564453125
0,,,125,0.0,240.87718200683594,216.37298583984375
0,,,126,0.0,234.9711151123047,203.3504180908203
0,,,127,0.0,229.77764892578125,234.26870727539062
0,,,128,0.0,213.4171905517578,273.6867980957031
0,,,129,0.0,253.7160186767578,281.5457763671875
0,,,130,0.0,203.76976013183594,209.9408416748047
0,,,131,0.0,259.45062255859375,241.40682983398438
